id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
26,2.6149236361919733e-07,0.5749460135442105,0.41948914990904934,0.005562432384913788,1.1105596482129845e-06,2.4985533304183338e-08,3.4515089666827244e-08,3.596073390092291e-07,6.130018525469284e-07
27,0.5659721541338725,0.0020368238614223654,0.0001578485043009605,0.000529859341638783,0.0010292532113695726,0.10522685790638803,0.011902734324844415,0.1250411592221641,0.18810330949399948
28,0.00936740106663299,0.7640907231267177,0.07329750896412597,0.04588566650328266,0.009936405243475435,0.019932932513799687,0.02322078486427052,0.015582555784378484,0.038686021933316585
29,1.4085169075195806e-06,8.159436556171916e-08,6.9594282944847326e-06,1.1482693937346317e-09,1.1964770760244588e-12,0.012427939088066005,0.9875633006136525,1.7356837406963004e-07,1.3604087404347898e-07
30,7.512428864322658e-05,0.40307578514393505,0.49618764552736255,0.09608236292394962,0.00018216225760155975,0.00014473362797908803,0.004131898680289191,5.337761487230586e-05,6.690993536741143e-05
31,2.83833611944361e-05,6.838012363878402e-05,9.068620964236673e-05,5.191088289962293e-05,3.8842192081642996e-05,0.9985244176121107,0.0010299775534929163,0.00012428428333405986,4.311778160509668e-05
32,3.184265961917391e-06,5.794853901085485e-07,0.0006913072350402768,4.88248627418805e-08,8.895148927357607e-07,0.0024681131669569605,0.036281015761777745,0.9605367235525776,1.8138192540109956e-05
33,9.48879883240505e-06,0.004415841722493527,2.2934597963947367e-05,0.00040845105557052344,0.995122969487736,3.436297039371376e-07,2.2878088674728337e-06,1.576555573214873e-05,1.917343100141427e-06
34,0.01158853473373673,0.09960090213178974,0.00612728305159073,0.30551391936370953,0.5122164406396705,0.012712339180304288,0.024623082355307687,0.010276970182200787,0.017340528361690033
35,0.005282412894093276,0.5331002665522522,0.3022653950243698,0.03925979097804157,0.0035924560056249024,0.0008046895887345178,0.1115825035137335,0.002256604782729458,0.0018558806604207089
36,3.3299888425219535e-05,1.4607560214992312e-09,7.853795586153635e-09,3.996497836896829e-08,4.1819973267229584e-10,0.9864835360288645,0.0066221947374199295,0.006856382588612828,4.537058947805208e-06
37,0.0034696170411746582,1.6650530224694526e-06,1.0020089727604602e-08,0.000199053276969561,2.1222282978283714e-05,0.9758246371887201,0.009790260861093398,0.010190520287145592,0.0005030139888063036
38,0.0064219630988421655,0.00012086683722913829,4.28453106028302e-05,2.6168982361640184e-06,4.11066874369221e-06,0.0023569971519613177,6.522762658102848e-05,0.955570464337177,0.035414908070626756
39,9.355414318656553e-05,0.5989959628734053,0.39054125769667797,0.005901460658782494,0.0014715082947991383,3.4520775649435924e-05,0.002277305452401082,0.0003665856825749815,0.0003178444225229443
40,0.0013965485666198045,1.86644815684937e-05,2.3151298558975695e-06,4.894480985871537e-07,3.589702582450971e-06,2.9691133004470953e-05,7.68710197478216e-06,0.9764683247380982,0.022072689698197076
41,0.0005485230201883371,0.2750223795494859,0.6522867689044406,0.06747539090898072,0.00038155511690710786,0.0002484194118454605,0.003405275132640211,0.00046640064245459154,0.0001652873130573206
42,0.03879622620484699,0.0020449269372465697,0.00048534894184066533,0.08014624940285364,0.004022490785718699,0.7246966507934803,0.014760966452809528,0.035071513570388964,0.09997562691081469
43,0.008878544742075032,0.667335635994792,0.13659080867836879,0.0005265390531819607,3.7055295606027846e-05,0.009899206835779467,0.17507094485053185,0.001075948559699929,0.0005853159899651241
44,2.3627916449906542e-05,0.18422702514348668,0.8113798561001174,0.00014030890837590893,0.000718895075075268,0.00026936275107607166,0.0012800132569495228,0.0019518702155778562,9.040632891225928e-06
45,0.007642673852099477,5.613179926328036e-06,1.6616214357993893e-08,0.00013803248162717324,3.815695453970163e-05,0.9844145131915987,0.0008978280636865861,0.00118742872735705,0.005675736932950808
46,0.0006370774859436526,0.47556875569774026,0.32523965098254604,0.19004418057020397,0.00017446399176462154,0.0006236803668243018,0.0069299250483738015,0.00022914604395758177,0.0005531198126458286
47,0.006325583912826312,0.4893663213808515,0.3875963843476811,0.07088284543070421,0.012922171968440775,0.005082142302645103,0.015695136829001824,0.007185308659729883,0.00494410516811928
48,5.141458832388116e-05,0.9419521238233142,0.0379668985899555,0.01605701241437646,0.00039982267990465475,3.7326824996002484e-05,0.0034719619052545657,9.665369732085939e-06,5.377380414267036e-05
49,0.0001640074801474077,0.6756986755821507,0.2596847782994056,0.0583100545145,2.3988524156863337e-05,5.275594290663042e-05,0.0060493185970799295,5.766984312332495e-06,1.0654075340493916e-05
50,2.6714276512994325e-13,1.6823823543614103e-10,1.2853112857284705e-09,4.792576068347289e-12,1.6191491107241681e-12,0.9999999969395461,8.940359992418463e-10,6.72107795312307e-10,3.408172105564405e-11
51,0.00010583366653315576,0.8728174647525158,0.08471919913758069,0.04021832751895843,0.0012177992976127473,0.00014742108588198488,3.14294920426804e-05,6.005338308403328e-05,0.0006824716657903101
52,6.945306650834311e-07,0.00010886464726373483,8.177154551933366e-05,6.36277473203909e-10,8.787162116014549e-11,9.203363930947225e-05,0.00015995630431102435,0.9990873059923144,0.00046937261646791406
53,1.0363650962023225e-06,0.8133413701995672,0.14274325218875172,0.043338774380624286,1.0115555057721934e-06,0.00040252389656327063,8.802775690380294e-05,4.274113545185434e-05,4.1262521535843e-05
54,0.0037528925770114177,0.5016481319003977,0.34096864299827057,0.07443781112623829,0.003722293814335299,0.006191155951849454,0.058890485554929296,0.003190665478115216,0.007197920598852718
55,0.00029295696041494774,0.6226971330409973,0.270055489011329,0.10412767083472751,0.00021919513238484033,4.6492716057541496e-05,0.0024126895101430185,1.2571600428578954e-05,0.00013580119351743055
56,0.0004563492285202204,0.538052658364067,0.398262312775195,0.0005130473853791085,0.010922284489937263,0.026537499934594998,0.006260977908142122,0.018838019904259384,0.00015685000990471907
57,5.467996473609457e-07,7.188139920176269e-07,2.593355662328639e-06,2.019435887898769e-07,1.374306055485985e-06,0.9999073414593693,9.810431388905874e-06,4.728324906086468e-05,3.0129641235085208e-05
58,0.06891738289052458,1.1469389523767694e-05,0.00020307603078329148,1.9961512286112467e-05,0.00011437341820572368,0.017303826060799093,3.449185345077517e-05,8.09802883396396e-05,0.9133144385560871
59,0.005272571471972429,0.003455027344804042,0.001604802321241805,0.0009540526336177844,0.00015211011175624226,0.060383021728570706,0.0046404651785173345,0.004525393943316209,0.9190125552662035
60,0.04633680634381259,0.0002815832365569592,1.901362000508945e-05,1.4471722407691715e-05,4.5505913296568694e-05,0.5728743286430469,0.002476130268477186,0.0609935494207274,0.31695861083166954
61,1.861363666999209e-07,0.7794118885636346,0.2193524293971579,0.00122230502567041,1.277009575723395e-05,4.222825035854313e-08,6.377510532956933e-08,9.775465230506887e-08,2.1702340486778693e-07
62,0.0755750965058607,0.012514792943901926,0.0008539845808605997,0.0005355874864878406,0.0006730233308818914,0.0040394963236799605,0.00018709830850255102,0.02790277525824508,0.8777181452615794
63,6.954668718219117e-05,0.3234290235821352,0.5727767611796994,0.10287646162012401,0.00013846525784297776,2.9951240540783864e-05,0.000483489902181624,4.338989438954578e-05,0.00015291063590409953
64,0.005836017971936961,2.8810830940979654e-06,2.4789621995273643e-08,1.9307814768412435e-08,2.5631531554093595e-07,0.003927243885849521,9.175042973900144e-06,2.1010576982551074e-06,0.9902222805456949
65,0.0019585529225655323,0.33072580794510453,0.1601060886106687,0.000493113471880693,0.005475707927044323,0.0006291511619949574,0.003670366385161269,0.4965462777592605,0.0003949338163194072
66,0.00010185118069567012,0.034940784500196914,0.3639233686594731,0.002473451855396762,7.916254635668547e-07,9.26861614702003e-05,0.5984527707127892,1.3012247593018269e-05,1.283056921639241e-06
67,0.008163318515407457,0.14720748187805446,0.6120117339846846,0.1583361279154091,3.860465517637017e-05,0.0008422537916733061,0.07303855621342137,0.00017370890547517228,0.00018821414069820187
68,3.1166019569846344e-08,2.901129141164148e-10,2.8185603201463775e-09,1.7171006267434707e-11,4.462918794156063e-13,1.601217601150181e-05,6.726033329464408e-06,0.9999771404858193,8.701252935211363e-08
69,0.002102782413984923,9.403070072790167e-11,3.4519685990956746e-12,0.0003316907161314928,1.586288370255562e-08,0.994743923928327,0.00018708976641775945,0.0017048530569037817,0.000929644157868557
70,0.00018441146018309394,0.46875003861593745,0.4103355724592339,0.11468395244703246,0.00039591812078631014,0.00047773222327086477,0.0044645167812946245,0.0002774591491550376,0.00043039874310626486
71,0.00010224785972524836,0.0030610726667030285,0.0008121741488828343,0.0012051621319189086,0.9944353756151668,1.43100568822346e-05,0.000180520518521467,0.0001509764149594477,3.816058723979863e-05
72,0.0004479936841327888,4.681476951175947e-07,7.111561219604854e-08,6.638160353889273e-05,2.6873895072258727e-05,0.9961448420018902,0.0016323481379753146,0.001649954769830781,3.106664425252236e-05
73,0.0009196817903943462,5.015720507777384e-10,2.822801597270276e-13,0.00019119431729046986,7.303143084589056e-09,0.9846329611613521,0.00965228818777721,0.004599847667571116,4.019070617448678e-06
74,0.0010518636383178822,2.9746362646279484e-05,1.9269114824673957e-05,1.7839317503773284e-06,6.25154211739351e-05,0.002604120439627457,0.0026029129007838687,0.9912849141392557,0.002342874051619817
75,0.005831080334647603,0.006514543836993434,0.0011151472558183187,0.0508652240876006,0.9080533698776581,0.0107732115828342,0.010262727251678433,0.004127771048408296,0.0024569247243610547
76,2.933955289109135e-07,0.5045084490795657,0.3254135480045362,0.17007050838171836,3.7143115088883254e-06,2.1777934778909263e-06,3.7614531904619146e-07,3.533334232457606e-07,5.795549217804355e-07
77,0.002424125423492126,6.366278501928051e-06,2.603828415337851e-07,0.0005924996075024067,3.043345152665596e-05,0.9943083122610903,0.00022164318158885476,0.0008444577371117178,0.0015719016763446633
78,5.121267892621074e-05,0.03323665283258611,0.0015735760192960547,0.0011296104924142817,0.9639092956534592,2.994988152201764e-06,1.1851911130167921e-05,2.6215991024851147e-05,5.858943301111726e-05
79,0.022095024748713464,8.969413558484543e-05,0.000163757288155499,6.805675957272197e-05,0.00012653518081123753,0.00623290557541827,0.035055386668978075,0.9344357339385025,0.0017329057042635035
80,2.3044025186644417e-09,0.7645633368034584,0.20143669605910944,0.03399994289924088,1.4114612192041022e-08,1.0209773683790852e-09,3.1149024728804308e-09,1.591886262297056e-09,2.091410495629418e-09
81,0.016390002704871925,0.5392902779555685,0.05015764822373665,0.05202552200573502,0.2672242220337462,0.0009053992028557195,0.06229064056865385,0.0055748405793013675,0.006141446725530692
82,0.011226904907597236,8.740537524561238e-05,0.0001563760648486919,3.0986623621154105e-06,1.1077714274168433e-05,0.002069920008481864,1.6152080516782722e-05,0.00018545573732003844,0.9862436094493534
83,0.002704791148472514,0.92412420565402,0.027746200108350244,0.01336756617676141,0.003697704024054636,0.003347793809831438,0.0030348126630875016,0.00309507634884066,0.01888185006658164
84,0.00853907340882972,0.00014564733469370458,0.0002862757482369661,3.293559191064552e-05,6.622629650892562e-05,0.031835266114709826,0.0009568228612220909,0.944588871880832,0.013548880763056326
85,0.006410647218034524,4.4504975219269383e-08,6.867395952832251e-10,2.105626371013506e-12,5.6221179414983217e-11,1.2641561460989514e-09,2.0473497464027766e-06,0.9935795436171241,7.71530089747418e-06
86,0.000613006808001307,3.907576681040846e-05,9.88780453300685e-06,0.013776431622882699,1.1784418138550807e-05,0.9601465072047722,0.000376557667231662,0.0016816786483110165,0.02334507005931934
87,1.6621366701646254e-05,1.0833183887327055e-08,2.1750481059104223e-10,1.1022951576476697e-08,1.6054732988915954e-09,1.7680063097773272e-06,2.3413834953636588e-09,0.9999807862464548,7.983600369599017e-07
88,2.5515311693420886e-05,0.5392538374119819,0.1885665351785677,0.2704931433946009,0.00017359823095773396,0.00028917800476300896,0.0007837379888083918,0.00011703554635126973,0.000297418932275681
89,0.01185673914049868,0.6317301059987264,0.13403071299220495,0.08419387065567277,0.0021380257328871047,0.027344165154047285,0.04986198564159306,0.01603577775916933,0.04280861692520031
90,0.19637878302265324,0.003663563140209459,0.0009358429980638864,0.0002234488802046583,0.0009324022661649302,0.0173112024068052,0.0012984306540960219,0.02015119699890713,0.7591051296328954
91,0.07439328807493761,0.0009316141483958585,0.0006445246713071393,0.00010443344199152551,0.0014992268839023632,0.012642768065201981,0.0006087706906677252,0.2183522935881575,0.6908230804354383
92,4.9652178493547726e-05,0.22926114357490268,0.762714755585017,0.0018516962371964937,0.0004891001149221524,0.001118443188132193,0.0012181030251616634,0.0032850513107483496,1.2054785425830267e-05
93,0.012265410387670423,0.17347615810023234,0.5195780836406284,0.044845303439726716,3.125658811903126e-07,6.602540528469582e-05,0.24975964171324705,8.048725527238724e-06,1.016021801875813e-06
94,0.00036645116301098417,0.21764606920417026,0.34912118866791336,0.2648164579885553,4.129349414942069e-06,0.0020257010938571035,0.1652745268027385,0.0003188676742285168,0.000426608056111062
95,1.1084976352069798e-06,1.022134071896665e-07,3.4274161487049125e-07,1.5166000279595966e-08,2.072432758161529e-08,0.9976550971371697,5.408263816430929e-05,0.0022513976419720845,3.783323970884222e-05
96,1.6556038161270573e-05,0.7694617751827192,0.138795161185942,0.09016370412513423,0.0013080997223646924,2.7691818434540618e-05,4.548725897514117e-06,7.5793341154389975e-06,0.00021488386723107346
97,0.0010204255343918027,0.8464412670699047,0.08507182395763113,0.029087957094368375,0.00031781379234307214,0.0028965355587733,0.03236454825940476,0.0010555589876764203,0.001744069745506519
98,1.3375543324027693e-06,0.0001901478244288456,8.969285091978547e-06,0.00016016294864522435,0.9996363406436293,1.856595128892229e-08,4.636517641525554e-07,2.397743289288562e-06,1.6178286733906476e-07
99,0.004175908773005509,0.36650763005717507,0.2922886983265899,0.06340968593178573,0.00018513610831979738,0.0017345346770042862,0.2708922029770044,0.00030821999644114394,0.0004979831526741939
100,2.9998175898450194e-05,0.8017242049674734,0.19325458342476673,0.003983775212449952,0.0008511709370974909,5.341770112834516e-07,6.155010074177989e-05,5.62422285562806e-06,8.855878170533847e-05
101,0.00020250904014666753,0.856965212595045,0.07496243721933918,0.06331577667476344,8.553741210054014e-05,9.605139742832033e-05,0.004166928986686799,0.00018810214314262552,1.7444531347505733e-05
102,0.010050317487856378,0.00014256693389043756,2.105665028362094e-06,0.0018456021002059935,0.00029877642902517026,0.9747389177281901,0.004705308501772916,0.0038786683332723585,0.0043377368207578705
103,0.00036440369221917577,2.751259396711157e-09,1.5414197701511005e-09,1.781977838559889e-05,2.0339451970759531e-07,0.9953817167570155,0.00017415771190997998,0.002495755395299794,0.0015659389779711307
104,0.0049514073326944515,3.8463586912721054e-08,2.971681565328633e-08,2.343381934796924e-05,3.879892866328e-06,0.9866714303449509,0.002445228114992358,0.005351184847021589,0.0005533674677235977
105,0.000865582864176197,0.41848037630824536,0.043646203078459664,0.3810117180716494,6.273336729333804e-06,0.03364583803920214,0.12083557750775174,0.0006588913765888521,0.0008495394171974007
106,0.09593693038511582,0.027778729039678624,0.009949729877916829,0.016263370900427086,0.006710688027980819,0.5410717503657856,0.06830068033266153,0.12068788456686771,0.11330023650356609
107,3.7825644256527255e-05,0.0002649955786789048,0.00041021195929841014,5.622221730587155e-05,7.244274929154004e-05,0.9975041755638241,0.001401081816776091,0.00018684538169615512,6.619908887240728e-05
108,3.501207473573512e-07,0.40256543511801113,0.4342318518786372,0.16274378757081873,5.686993745865324e-06,6.445195058493716e-06,0.00044455386086590746,1.0579790388001243e-06,8.312830764025786e-07
109,0.17469221154425796,0.000578730778734571,0.0004229615796435069,0.0008142892517099602,0.0019308381823076636,0.576778936401543,0.12781918809571893,0.11373300281380738,0.0032298413522770116
110,0.005045160794394875,0.010809234198413486,0.011337225881386588,0.002166487531692478,0.00018687121011806611,0.30564462828357997,0.619621232948686,0.04483126457240828,0.00035789457932028845
111,0.00025781269064560056,2.9283089961887915e-08,2.2836650286836063e-10,4.066285425295607e-07,2.514902523800965e-06,0.997623804055644,0.00011404151346999805,0.0019103489062160034,9.10417915017885e-05
112,1.107093862068801e-08,0.00018173020202988315,2.5715252442272568e-05,0.0008375066815225251,1.3936245679649728e-08,0.9989026607483814,1.0424177705413453e-05,3.453916109197993e-05,7.39876964221444e-06
113,0.0009941580016016257,0.03988435387016902,0.02958542251938953,0.004772067711624336,0.0006381298305409191,0.0018755637441466098,0.017430249918231434,0.9044326234117795,0.0003874309925170606
114,2.8879272817370536e-11,0.9628529259404762,0.037009145242473125,0.00013791474839372234,1.2830076688985039e-08,1.5225547682452853e-12,5.16050121975339e-11,5.2054486797549816e-11,1.104518860818833e-09
115,0.010245608179254325,0.4723438148309993,0.18588854561768026,0.11017749310158352,0.0020224019203107556,0.010197654630984456,0.2062403719747694,0.0020812837110797022,0.000802826033338258
116,1.3254116165733237e-08,7.500327199417154e-11,5.778132507673407e-07,3.899665079689922e-08,1.9221442989359396e-08,0.9999990685231442,1.9222651279589447e-08,2.5904488567497055e-07,3.848854859527422e-09
117,7.8824443798909e-08,0.7736407100112791,0.11543854060480574,0.11089977490508904,2.328954435626683e-06,3.020525616732014e-06,1.2241703585766765e-05,5.662672603792281e-07,2.7382034838007595e-06
118,0.00011251715890712426,0.9008839910412005,0.08500609351082655,0.01177958038186444,0.00048694582014351183,9.803481951503e-05,0.0005114477253523462,0.0002612406448741353,0.0008601488973163425
119,0.00035560887270680487,0.3537292357998747,0.6276533969273314,0.016779038339950737,7.674746767477461e-05,1.740090258019195e-05,0.0013564914996376282,1.8748279652233195e-05,1.3331910591648019e-05
120,0.00011916141591135788,0.9232680182661503,0.04536630374048938,0.027143777411011726,0.0008170558620948128,6.235358522725453e-05,0.0011351875437878801,0.00025860736132400706,0.0018295348140032373
121,0.10354942821156583,0.004162830440766603,0.07314941147300151,2.9801821478692505e-05,2.9454023536156212e-05,0.015245885134043883,0.597610343583177,0.19355851431471593,0.012664330997714272
122,3.293750581463022e-09,0.5760562321270812,0.42301462967600173,0.0009273002957781447,5.1011504573505575e-08,1.6880341447564877e-09,1.7516891767918716e-06,1.3496152068528515e-08,1.672252078060277e-08
123,1.023520864181443e-05,0.0002175071052315981,0.00012735983110249166,4.245148935598052e-05,2.9897458669944475e-05,0.9988275982961766,0.0006650799544213031,4.4895512013243445e-05,3.497514438688024e-05
124,2.626912423186983e-07,7.83073315249406e-09,4.996623288304409e-06,5.829883800381141e-08,1.4200043736201055e-08,0.999981008084319,9.469518511568925e-08,1.1627153592101296e-05,1.930422758313883e-06
125,2.9167418968953224e-05,0.00030129490302147164,0.0004858042008051777,0.00010105443090825347,7.874062833010628e-05,0.9965547085425657,0.002173173640742904,0.00017389042842731845,0.00010216580623025432
126,0.0002815169976990441,1.2645223316741054e-08,1.936166061996769e-10,6.0089999695018685e-06,2.171386315686027e-07,0.9840543141495487,0.00011754714175911115,0.00016703273101914545,0.01537335000253286
127,0.0002920345632068476,0.8810920501180242,0.11112324236391465,0.004329645426852567,0.0003595981025652384,7.919272136016202e-05,0.0022960927192199514,0.0003586956760712277,6.94483087851514e-05
128,3.258677636694476e-06,2.6199399556589436e-08,9.447641013770386e-09,2.436606206473702e-07,1.1070958208755405e-07,0.9999085086085093,2.0852733222498464e-05,1.0679991359294254e-05,5.630997202896406e-05
129,9.559711378729539e-12,9.202684562066203e-10,1.772509225513122e-07,8.057699030712555e-11,7.766246284675998e-12,0.9999998046609702,6.180358698940815e-10,1.6316951229655425e-08,1.349489873337106e-10
130,0.00031341939292360056,0.9922720013086008,0.0031305168317163814,8.061958911234678e-07,4.049154553398747e-07,1.6863245125384955e-06,7.651233663679084e-06,0.004008212033284374,0.00026530176395222956
131,7.066801871216361e-07,0.8537848571702492,0.11266922782321137,0.03351036931200839,3.246733341718768e-05,1.1667418609127656e-07,1.3417317620389718e-06,1.6962937331105222e-07,7.436456053040277e-07
132,9.906720480518993e-07,0.9529980766315537,0.025986371237030483,0.020903323619765674,3.301258961569872e-06,2.5375633577804032e-06,9.60620708597804e-05,1.3719082758119458e-07,9.19975559536487e-06
133,0.00018443745170640058,0.9457222217917377,0.04198058665434346,0.00960077282178803,0.0009999497266116703,5.9741697997023274e-05,0.0005102526204555924,0.00020467456421217667,0.0007373626711478741
134,4.430249200032206e-10,0.612583721604999,0.38612668042482656,0.0012895102046474643,5.7002478452290444e-08,2.0307653271407014e-09,4.626516382897987e-09,7.675335550436405e-09,1.5987406399488945e-08
135,2.884278281141017e-05,0.6666156113510597,0.08379950651434458,0.2490660928463626,0.0003741188371011092,2.344230010649273e-05,4.4731343433982095e-05,1.1146263400101941e-05,3.6507761380113045e-05
136,0.00023538914482308028,6.158544787870754e-08,6.175444041872927e-09,0.00018141118518535758,8.865534623617165e-07,0.9971590866458341,2.6392066454252658e-05,0.0003340215040896197,0.002062745139259164
137,2.0007550185918974e-06,8.792757407227123e-09,1.4244785465669217e-06,2.234564137457988e-11,2.5222399774254742e-08,0.9428123418934452,0.05586926996340176,0.0012821280730469186,3.28007990381528e-05
138,0.28022800657843605,0.00010880689796297377,2.3284501478794653e-06,0.0011072999863734395,1.8246359033394728e-05,0.29697224845161535,0.0013001103161111047,0.000902530298592723,0.419360422661727
139,7.13240205483887e-07,1.1899335675116464e-05,1.2867188490494711e-05,1.9542001718577953e-08,1.355373136120205e-07,0.9998052563997195,2.4433069044152456e-05,0.00012246971954156362,2.2205968008374736e-05
140,9.312530429488544e-06,0.7533152987461508,0.22867762973503675,0.01750742860725901,0.00045204238254459663,7.604603062438537e-06,2.6073175540767648e-05,1.9479407294311e-06,2.662279246780229e-06
141,8.306687082829533e-05,0.02305392322619755,0.5536227731395843,0.03664681288469674,3.1978833788671134e-05,0.0032732373357265976,0.38226493294471914,0.00030429258445317174,0.000718982180005402
142,0.09519655965924759,0.007866960445545322,0.0033827626670256913,0.023989002603647704,0.00034997352676724013,0.6171386157650798,0.14269053614625374,0.10692448708840392,0.0024611020980290542
143,6.483145341102576e-06,0.1594327129307997,0.8394359101423836,7.221403944093e-05,0.0001551251224631175,0.00016028943850412674,0.0003007716450683747,0.0004348142341487169,1.6793018502893034e-06
144,0.0001692421234984091,6.517739873500042e-14,8.914915371153769e-17,0.00020020759539242982,1.4466755030018147e-11,0.9926949156734908,0.0069074548043415165,2.7108312221482275e-05,1.0714765232540086e-06
145,0.0010888509779763183,8.359782495495641e-07,6.134669173818042e-08,1.1921714266799775e-08,1.2805667667640794e-08,0.0013162762428442039,1.1824497914200593e-06,0.9975391917023252,5.3576574739581106e-05
146,0.04593340879251472,0.0015161018245171843,0.0005091361480633607,0.0001542589783276264,0.00458835535735305,0.02794988944334883,0.003907329890172038,0.8201645211883895,0.0952769983773138
147,0.0006217021478760354,0.7640179082779798,0.2020241109914242,0.025449047047519175,0.0042881027204978005,0.0005561647566934209,0.0009224600381080982,0.00010071802550819791,0.0020197859943931378
148,0.005090719346184098,0.7638518458826179,0.10440945316035151,0.08460135664198043,0.0009107638736642018,0.0020542195016561736,0.0325533963722274,0.001153309425468631,0.005374935795849889
149,1.983476020370931e-06,1.7861639023586114e-07,9.396408996764558e-08,1.0964402603333574e-07,1.0028055197113555e-07,0.9996906670335431,3.981349230705575e-06,2.4008745693900425e-05,0.000278876890453608
